"rowid","llfc","llfc.1","lwc","lww","inc","esc","lfmo","lqstop","lback","lnum","lestqty","lnostop","vendor","system","year","biddate"
427,-1.75735804251072,-1.81707727721234,-1.70100510595959,-1.75735804251072,0,1,2.64900766046843,7.8246004969588,0.581893735890453,1.09861228866811,12.506731724083,4.68213122712422,"BORDEN","CEDAR HILL",1986,"8-7-1986"
428,-1.63475572041839,-1.68739945390381,-1.6094379124341,-1.66073120682165,0,0,2.64900766046843,7.8246004969588,0.578778857212779,1.09861228866811,12.506731724083,4.68213122712422,"PRESTON","CEDAR HILL",1986,"8-7-1986"
429,-1.77195684193188,-1.83258146374831,-1.71479842809193,-1.77195684193188,1,0,2.68239045432163,7.94755089373749,0.602018227803814,0.693147180559945,12.6296821208617,4.68213122712422,"SCHEPPS","CEDAR HILL",1987,"8-2-1987"
430,-1.74296930505862,-1.77195684193188,-1.71479842809193,-1.74296930505862,0,0,2.68239045432163,7.94755089373749,0.415380235734857,0.693147180559945,12.6296821208617,4.68213122712422,"PRESTON","CEDAR HILL",1987,"8-2-1987"
431,-1.78677192771702,-1.84832982071645,-1.74296930505862,-1.80180980508156,1,0,2.64900766046843,8.04928110038661,0.407243298374157,1.09861228866811,12.7314123275108,4.68213122712422,"SCHEPPS","CEDAR HILL",1988,"7-31-1988"
432,-1.74296930505862,-1.80180980508156,-1.68739945390381,-1.74296930505862,0,0,2.64900766046843,8.04928110038661,0.106523726848891,1.09861228866811,12.7314123275108,4.68213122712422,"OAK FARMS","CEDAR HILL",1988,"7-31-1988"
433,-1.74296930505862,-1.76026080216868,-1.71479842809193,-1.73160554640831,0,0,2.64900766046843,8.04928110038661,0.530080506373641,1.09861228866811,12.7314123275108,4.68213122712422,"PRESTON","CEDAR HILL",1988,"7-31-1988"
434,-1.83258146374831,-1.89711998488588,-1.77195684193188,-1.83258146374831,1,0,2.72261035243354,8.20255097394931,0.54667147621359,0.693147180559945,12.8846822010735,4.68213122712422,"SCHEPPS","CEDAR HILL",1989,"8-6-1989"
435,-1.71479842809193,-1.77195684193188,-1.70374859190534,-1.71479842809193,0,0,2.72261035243354,8.20255097394931,0.653708548769172,0.693147180559945,12.8846822010735,4.68213122712422,"PRESTON","CEDAR HILL",1989,"8-6-1989"
436,-1.78677192771702,-1.86110954736285,-1.7175800710538,-1.77490235216163,1,1,2.78829801594291,8.28826373850031,0.279857413641448,1.38629436111989,12.9703949656245,4.68213122712422,"SCHEPPS","CEDAR HILL",1990,"6-19-1990"
437,-1.63475572041839,-1.66073120682165,-1.58474529984373,-1.6476591252543,0,1,2.78829801594291,8.28826373850031,-0.0134943923533453,1.38629436111989,12.9703949656245,4.68213122712422,"OAK FARMS","CEDAR HILL",1990,"6-19-1990"
438,-1.68739945390381,-1.71479842809193,-1.66073120682165,-1.68739945390381,0,1,2.78829801594291,8.28826373850031,0.138627234546597,1.38629436111989,12.9703949656245,4.68213122712422,"PRESTON","CEDAR HILL",1990,"6-19-1990"
439,-1.69554061148751,-1.77490235216163,-1.6424777665123,-1.69554061148751,1,0,2.78829801594291,8.28826373850031,0.279857413641448,1.38629436111989,12.9703949656245,4.68213122712422,"SCHEPPS","CEDAR HILL",1990,"6-19-1990"
440,-1.80788885115794,-1.83571135675724,-1.76026080216868,-1.82015894374975,1,1,2.71822052975409,8.28826373850031,-0.143349921805727,0,12.9703949656245,4.68213122712422,"SCHEPPS","CEDAR HILL",1992,"6-18-1992"
441,-1.69281952137315,NA,-1.65025990695436,-1.73727128394399,0,1,2.63834278867739,-Inf,-0.139025060078821,0,NA,4.68213122712422,"SCHEPPS","COPPELL",1980,"7-22-1980"
442,-1.63475572041839,-1.66073120682165,NA,-1.66073120682165,0,1,2.70136121295141,-Inf,0.0203450326348948,0,NA,4.68213122712422,"SCHEPPS","COPPELL",1981,"7-26-1981"
443,-1.78976146656538,-1.85150947363383,NA,-1.78976146656538,0,1,2.69867303928961,-Inf,-0.109192597288202,0,NA,4.68213122712422,"SCHEPPS","COPPELL",1983,"7-10-1983"
444,-1.80180980508156,-1.86433016206289,NA,-1.80180980508156,0,0,2.67827804276854,7.88306935130575,0.263874336624014,1.09861228866811,12.5654065512946,4.68213122712422,"BORDEN","COPPELL",1984,"7-11-1984"
445,-1.75735804251072,-1.80484470877671,NA,-1.75735804251072,0,1,2.67827804276854,7.88306935130575,0.198540520583165,1.09861228866811,12.5654065512946,4.68213122712422,"CABELL","COPPELL",1984,"7-11-1984"
446,-1.77254525030425,-1.83258146374831,NA,-1.7772650230776,0,1,2.67827804276854,7.88306935130575,0.180827508399209,1.09861228866811,12.5654065512946,4.68213122712422,"SCHEPPS","COPPELL",1984,"7-11-1984"
447,-1.76317201237614,-1.82325013631943,NA,-1.76317201237614,0,0,2.64191039859766,7.88306935130575,0.183357453483119,1.09861228866811,12.5654065512946,4.68213122712422,"CABELL","COPPELL",1985,"7-10-1985"
448,-1.81707727721234,-1.88059068293467,NA,-1.81707727721234,0,0,2.64191039859766,7.88306935130575,0.202803229518687,1.09861228866811,12.5654065512946,4.68213122712422,"BORDEN","COPPELL",1985,"7-10-1985"
449,-1.76901998225857,-1.82946133641207,NA,-1.76901998225857,0,1,2.64191039859766,7.88306935130575,0.1795556812752,1.09861228866811,12.5654065512946,4.68213122712422,"SCHEPPS","COPPELL",1985,"7-10-1985"
450,-1.81707727721234,-1.86433016206289,NA,-1.81707727721234,0,0,2.64900766046843,7.88306935130575,0.311052730194887,0.693147180559945,12.5654065512946,4.68213122712422,"BORDEN","COPPELL",1986,"7-8-1986"
451,-1.76317201237614,-1.82325013631943,NA,-1.76317201237614,0,1,2.64900766046843,7.88306935130575,0.37443874752436,0.693147180559945,12.5654065512946,4.68213122712422,"CABELL","COPPELL",1986,"7-8-1986"
452,-1.80180980508156,-1.84832982071645,NA,-1.80180980508156,0,0,2.68239045432163,7.88306935130575,0.409608847931582,0.693147180559945,12.5654065512946,4.68213122712422,"BORDEN","COPPELL",1987,"7-13-1987"
453,-1.75735804251072,-1.81707727721234,NA,-1.75735804251072,0,1,2.68239045432163,7.88306935130575,0.489983969264436,0.693147180559945,12.5654065512946,4.68213122712422,"CABELL","COPPELL",1987,"7-13-1987"
454,-1.81707727721234,-1.89711998488588,NA,-1.81707727721234,0,0,2.64900766046843,7.88306935130575,0.465196813826686,0.693147180559945,12.5654065512946,4.68213122712422,"BORDEN","COPPELL",1988,"7-14-1988"
455,-1.76609172247948,-1.82635091399767,NA,-1.76609172247948,0,0,2.64900766046843,7.88306935130575,0.482157268846695,0.693147180559945,12.5654065512946,4.68213122712422,"CABELL","COPPELL",1988,"7-14-1988"
456,-1.81094228864483,-1.87405471195489,NA,-1.81094228864483,0,0,2.72261035243354,7.88306935130575,0.404918804280908,1.38629436111989,12.5654065512946,4.68213122712422,"BORDEN","COPPELL",1989,"7-13-1989"
457,-1.77490235216163,-1.81707727721234,NA,-1.77785656405906,0,0,2.72261035243354,7.88306935130575,0.560650829027599,1.38629436111989,12.5654065512946,4.68213122712422,"CABELL","COPPELL",1989,"7-13-1989"
458,-1.77195684193188,-1.83258146374831,NA,-1.77195684193188,0,0,2.72261035243354,7.88306935130575,0.444375492830987,1.38629436111989,12.5654065512946,4.68213122712422,"SCHEPPS","COPPELL",1989,"7-13-1989"
459,-1.76026080216868,-1.82015894374975,NA,-1.76026080216868,0,0,2.72261035243354,7.88306935130575,0.488052253572758,1.38629436111989,12.5654065512946,4.68213122712422,"VANDERVOORT","COPPELL",1989,"7-13-1989"
460,-1.83885107676191,-1.86433016206289,NA,-1.83885107676191,0,1,2.78829801594291,7.93773177526011,0.446852080153641,1.6094379124341,12.6200844596068,4.68213122712422,"VANDERVOORT","COPPELL",1990,"7-18-1990"
461,-1.81707727721234,-1.85150947363383,NA,-1.85150947363383,0,1,2.78829801594291,7.93773177526011,0.472038684376729,1.6094379124341,12.6200844596068,4.68213122712422,"BORDEN","COPPELL",1990,"7-18-1990"
462,-1.72036947314138,-1.75157767959522,NA,-1.72878467006667,0,1,2.78829801594291,7.93773177526011,0.0692195899130795,1.6094379124341,12.6200844596068,4.68213122712422,"CABELL","COPPELL",1990,"7-18-1990"
463,-1.65025990695436,-1.65025990695436,NA,-1.63475572041839,0,0,2.78829801594291,7.93773177526011,0.552881484703292,1.6094379124341,12.6200844596068,4.68213122712422,"SCHEPPS","COPPELL",1990,"7-18-1990"
464,-1.74869997976761,-1.77195684193188,NA,-1.74869997976761,0,0,2.78829801594291,7.93773177526011,0.446852080153641,1.6094379124341,12.6200844596068,4.68213122712422,"VANDERVOORT","COPPELL",1990,"7-18-1990"
465,NA,-1.80180980508156,-1.71479842809193,-1.80180980508156,0,1,2.63834278867739,9.60338296008579,-1.30663458176762,1.79175946922805,14.796339810976,5.19295685089021,"BORDEN","DALLAS",1980,"6-8-1980"
466,-1.74296930505862,-1.83258146374831,-1.71479842809193,-1.80180980508156,0,1,2.63834278867739,9.60338296008579,-1.37997118681781,1.79175946922805,14.796339810976,5.19295685089021,"CABELL","DALLAS",1980,"6-8-1980"
467,-1.74296930505862,-1.83258146374831,-1.71479842809193,-1.80180980508156,0,1,2.63834278867739,9.60338296008579,-0.75126424941586,1.79175946922805,14.796339810976,5.19295685089021,"FOREMOST","DALLAS",1980,"6-8-1980"
468,NA,-1.80180980508156,-1.71479842809193,-1.80180980508156,0,1,2.63834278867739,9.60338296008579,-0.413224454943896,1.79175946922805,14.796339810976,5.19295685089021,"METZGER","DALLAS",1980,"6-8-1980"
469,NA,-1.83258146374831,-1.71479842809193,-1.80180980508156,0,1,2.63834278867739,9.60338296008579,-1.86926240190426,1.79175946922805,14.796339810976,5.19295685089021,"OAK FARMS","DALLAS",1980,"6-8-1980"
470,NA,-1.80241604941658,-1.70815388537326,-1.80241604941658,0,1,2.63834278867739,9.60338296008579,-1.6631014178309,1.79175946922805,14.796339810976,5.19295685089021,"SCHEPPS","DALLAS",1980,"6-8-1980"
471,NA,-1.78081952918972,-1.66865727209407,-1.75157767959522,0,1,2.70136121295141,9.60338296008579,-0.995456958554567,1.79175946922805,14.796339810976,5.19295685089021,"BORDEN","DALLAS",1981,"6-1-1981"
472,NA,-1.82635091399767,-1.70925824771631,-1.76609172247948,0,1,2.70136121295141,9.60338296008579,-0.579991860709674,1.79175946922805,14.796339810976,5.19295685089021,"CABELL","DALLAS",1981,"6-1-1981"
473,NA,-1.82635091399767,-1.70925824771631,-1.76609172247948,0,1,2.70136121295141,9.60338296008579,-0.734271425254489,1.79175946922805,14.796339810976,5.19295685089021,"FOREMOST","DALLAS",1981,"6-1-1981"
474,NA,-1.79576749062559,-1.70649962527723,-1.76317201237614,0,1,2.70136121295141,9.60338296008579,-0.33613742238012,1.79175946922805,14.796339810976,5.19295685089021,"METZGER","DALLAS",1981,"6-1-1981"
475,NA,-1.82635091399767,-1.70925824771631,-1.76609172247948,0,1,2.70136121295141,9.60338296008579,-0.823730931284778,1.79175946922805,14.796339810976,5.19295685089021,"OAK FARMS","DALLAS",1981,"6-1-1981"
476,NA,-1.81094228864483,-1.69826912614072,-1.76026080216868,0,1,2.70136121295141,9.60338296008579,-1.1122838818429,1.79175946922805,14.796339810976,5.19295685089021,"SCHEPPS","DALLAS",1981,"6-1-1981"
477,-1.75446368448436,-1.81400507817537,-1.68739945390381,-1.74296930505862,0,1,2.69462718077007,9.14184340925218,-0.427426879331692,1.79175946922805,14.3348002601424,5.19295685089021,"BORDEN","DALLAS",1982,"6-8-1982"
478,-1.75851813544825,-1.81830880446159,-1.70210159729752,-1.75851813544825,0,1,2.69462718077007,9.14184340925218,-0.677656220829906,1.79175946922805,14.3348002601424,5.19295685089021,"CABELL","DALLAS",1982,"6-8-1982"
479,-1.74296930505862,-1.80180980508156,-1.70374859190534,-1.76026080216868,0,1,2.69462718077007,9.14184340925218,-0.500113359049388,1.79175946922805,14.3348002601424,5.19295685089021,"FOREMOST","DALLAS",1982,"6-8-1982"
480,-1.76026080216868,-1.82015894374975,-1.70374859190534,-1.76026080216868,0,1,2.69462718077007,9.14184340925218,-0.586102309970204,1.79175946922805,14.3348002601424,5.19295685089021,"METZGER","DALLAS",1982,"6-8-1982"
481,-1.75851813544825,-1.81830880446159,-1.70210159729752,-1.75851813544825,0,1,2.69462718077007,9.14184340925218,-0.688146312974833,1.79175946922805,14.3348002601424,5.19295685089021,"OAK FARMS","DALLAS",1982,"6-8-1982"
482,-1.76026080216868,-1.82015894374975,-1.70374859190534,-1.76026080216868,0,1,2.69462718077007,9.14184340925218,-0.830710692140259,1.79175946922805,14.3348002601424,5.19295685089021,"SCHEPPS","DALLAS",1982,"6-8-1982"
483,-1.92346396022548,-1.97256218005274,NA,NA,0,1,2.69867303928961,10.240352569152,-0.551921061203034,2.83321334405622,15.43331338673,5.19295685089021,"CABELL","DALLAS",1983,"5-30-1983"
484,-1.91800319580231,-1.96754244918243,NA,NA,0,1,2.69867303928961,10.240352569152,-1.6365037799762,2.83321334405622,15.43331338673,5.19295685089021,"OAK FARMS","DALLAS",1983,"5-30-1983"
485,-1.74296930505862,-1.80180980508156,NA,NA,0,1,2.69867303928961,9.54716968769421,-2.19817120636124,2.83321334405622,14.7401662061701,5.19295685089021,"BORDEN","DALLAS",1983,"5-30-1983"
486,-1.74296930505862,-1.80180980508156,NA,NA,0,1,2.69867303928961,9.54716968769421,-2.19817120636124,2.83321334405622,14.7401662061701,5.19295685089021,"BORDEN","DALLAS",1983,"5-30-1983"
487,-1.8623965488275,-1.9125720894448,NA,NA,0,1,2.69867303928961,9.54716968769421,-0.551921061203034,2.83321334405622,14.7401662061701,5.19295685089021,"CABELL","DALLAS",1983,"5-30-1983"
488,-1.83633851262602,-1.94841327927343,NA,NA,0,1,2.69867303928961,9.54716968769421,-1.6039218461246,2.83321334405622,14.7401662061701,5.19295685089021,"FOREMOST","DALLAS",1983,"5-30-1983"
489,-1.81339176935517,-1.83571135675724,NA,NA,0,1,2.69867303928961,9.54716968769421,NA,2.83321334405622,14.7401662061701,5.19295685089021,"JUICY RICH","DALLAS",1983,"5-30-1983"
490,-1.82015894374975,-1.92072985052502,NA,NA,0,1,2.69867303928961,9.54716968769421,-4.13608326781183,2.83321334405622,14.7401662061701,5.19295685089021,"METZGER","DALLAS",1983,"5-30-1983"
491,-1.82015894374975,-1.92072985052502,NA,NA,0,1,2.69867303928961,9.54716968769421,-4.13608326781183,2.83321334405622,14.7401662061701,5.19295685089021,"METZGER","DALLAS",1983,"5-30-1983"
492,-1.85725845146075,-1.90717032073938,NA,NA,0,1,2.69867303928961,9.54716968769421,-1.6365037799762,2.83321334405622,14.7401662061701,5.19295685089021,"OAK FARMS","DALLAS",1983,"5-30-1983"
493,-1.83258146374831,-1.93102153656156,NA,NA,0,1,2.69867303928961,9.54716968769421,-2.28367751991422,2.83321334405622,14.7401662061701,5.19295685089021,"SCHEPPS","DALLAS",1983,"5-30-1983"
494,-1.80788885115794,-1.91054300521802,NA,NA,0,1,2.69867303928961,9.54716968769421,-2.28367751991422,2.83321334405622,14.7401662061701,5.19295685089021,"SCHEPPS","DALLAS",1983,"5-30-1983"
495,-1.83258146374831,-1.93102153656156,NA,NA,0,1,2.69867303928961,9.54716968769421,-2.28367751991422,2.83321334405622,14.7401662061701,5.19295685089021,"SCHEPPS","DALLAS",1983,"5-30-1983"
496,-1.81339176935517,-1.8420006856648,NA,NA,0,1,2.69867303928961,10.240352569152,NA,2.83321334405622,15.43331338673,5.19295685089021,"JUICY RICH","DALLAS",1983,"5-30-1983"
497,-1.83258146374831,-1.93102153656156,NA,NA,0,1,2.69867303928961,10.240352569152,-2.28367751991422,2.83321334405622,15.43331338673,5.19295685089021,"SCHEPPS","DALLAS",1983,"5-30-1983"
498,-1.80788885115794,-1.91054300521802,NA,NA,0,1,2.69867303928961,10.240352569152,-2.28367751991422,2.83321334405622,15.43331338673,5.19295685089021,"SCHEPPS","DALLAS",1983,"5-30-1983"
499,-1.81954185024051,-1.84832982071645,NA,NA,0,1,2.69867303928961,10.6458057771025,NA,2.83321334405622,15.8387784948382,5.19295685089021,"JUICY RICH","DALLAS",1983,"5-30-1983"
500,-1.78081952918972,-1.8401097301691,NA,NA,0,1,2.67827804276854,9.37483734385759,-1.51807715211029,2.07944154167984,14.5678695981561,5.19295685089021,"CABELL","DALLAS",1984,"5-8-1984"
501,-1.78379129957888,-1.83885107676191,NA,NA,0,1,2.67827804276854,9.37483734385759,-0.730345188077317,2.07944154167984,14.5678695981561,5.19295685089021,"FOREMOST","DALLAS",1984,"5-8-1984"
502,-1.77844845516838,-1.83948020543947,NA,NA,0,1,2.67827804276854,9.37483734385759,-2.3515108325653,2.07944154167984,14.5678695981561,5.19295685089021,"OAK FARMS","DALLAS",1984,"5-8-1984"
503,-1.7772650230776,-1.84073965144977,NA,NA,0,1,2.67827804276854,9.37483734385759,-1.4343919035565,2.07944154167984,14.5678695981561,5.19295685089021,"SCHEPPS","DALLAS",1984,"5-8-1984"
504,-1.74583053733966,-1.80484470877671,NA,NA,0,1,2.67827804276854,9.37483734385759,-2.56271172792979,2.07944154167984,14.5678695981561,5.19295685089021,"BORDEN","DALLAS",1984,"5-8-1984"
505,-1.68739945390381,-1.74296930505862,NA,NA,0,1,2.67827804276854,9.37483734385759,-0.217712845499248,2.07944154167984,14.5678695981561,5.19295685089021,"SUNRISE","DALLAS",1984,"5-8-1984"
506,-1.71981096991547,-1.77963328943021,NA,NA,0,1,2.67827804276854,10.0680269395343,-1.4343919035565,2.07944154167984,15.261016778716,5.19295685089021,"SCHEPPS","DALLAS",1984,"5-8-1984"
507,-1.71479842809193,-1.77195684193188,NA,NA,0,1,2.67827804276854,10.0680269395343,-0.217712845499248,2.07944154167984,15.261016778716,5.19295685089021,"SUNRISE","DALLAS",1984,"5-8-1984"
508,-1.80302266150677,-1.86562131782651,NA,NA,0,1,2.64191039859766,9.37483734385759,-1.42297501201675,2.07944154167984,14.5678695981561,5.19295685089021,"CABELL","DALLAS",1985,"5-13-1985"
509,-1.81461876337414,-1.87797116604712,NA,NA,0,1,2.64191039859766,9.37483734385759,-0.835824226045867,2.07944154167984,14.5678695981561,5.19295685089021,"FOREMOST","DALLAS",1985,"5-13-1985"
510,-1.79275996956164,-1.85469926900193,NA,NA,0,1,2.64191039859766,9.37483734385759,-2.46047410371929,2.07944154167984,14.5678695981561,5.19295685089021,"OAK FARMS","DALLAS",1985,"5-13-1985"
511,-1.80849879323235,-1.8714522381373,NA,NA,0,0,2.64191039859766,9.37483734385759,-0.949213689673754,2.07944154167984,14.5678695981561,5.19295685089021,"SCHEPPS","DALLAS",1985,"5-13-1985"
512,-1.76609172247948,-1.82635091399767,NA,NA,0,1,2.64191039859766,9.37483734385759,-2.84856526474543,2.07944154167984,14.5678695981561,5.19295685089021,"BORDEN","DALLAS",1985,"5-13-1985"
513,-1.79036044831435,-1.85214661924315,NA,NA,0,1,2.64191039859766,9.37483734385759,-0.0233666650503777,2.07944154167984,14.5678695981561,5.19295685089021,"SUNRISE","DALLAS",1985,"5-13-1985"
514,-1.72878467006667,-1.80180980508156,NA,NA,0,1,2.64191039859766,9.37483734385759,-1.48720454339651,2.07944154167984,14.5678695981561,5.19295685089021,"VANDERVOORT","DALLAS",1985,"5-13-1985"
515,-1.7321706778164,-1.79036044831435,NA,NA,0,1,2.64191039859766,10.0680269395343,-0.0233666650503777,2.07944154167984,15.261016778716,5.19295685089021,"SUNRISE","DALLAS",1985,"5-13-1985"
516,-1.78498248494903,-1.84642687057036,NA,NA,0,1,2.64900766046843,9.37483734385759,-1.80778292315104,2.30258509299405,14.5678695981561,5.19295685089021,"CABELL","DALLAS",1986,"5-14-1986"
517,-1.78438671489864,-1.84579335772054,NA,NA,0,1,2.64900766046843,9.37483734385759,-0.914708399329863,2.30258509299405,14.5678695981561,5.19295685089021,"FOREMOST","DALLAS",1986,"5-14-1986"
518,-1.78677192771702,-1.84832982071645,NA,NA,0,1,2.64900766046843,9.37483734385759,-2.48857897758085,2.30258509299405,14.5678695981561,5.19295685089021,"OAK FARMS","DALLAS",1986,"5-14-1986"
519,-1.7772650230776,-1.8382223436384,NA,NA,0,0,2.64900766046843,9.37483734385759,-1.34912010737314,2.30258509299405,14.5678695981561,5.19295685089021,"SCHEPPS","DALLAS",1986,"5-14-1986"
520,-1.76609172247948,-1.82635091399767,NA,NA,0,1,2.64900766046843,9.37483734385759,-3.09804230405703,2.30258509299405,14.5678695981561,5.19295685089021,"BORDEN","DALLAS",1986,"5-14-1986"
521,-1.6476591252543,-1.68470039693465,NA,NA,0,1,2.64900766046843,9.37483734385759,-4.75606599665681,2.30258509299405,14.5678695981561,5.19295685089021,"SUNRISE","DALLAS",1986,"5-14-1986"
522,-1.72036947314138,-1.77785656405906,NA,NA,0,1,2.64900766046843,9.37483734385759,-1.52927756783141,2.30258509299405,14.5678695981561,5.19295685089021,"VANDERVOORT","DALLAS",1986,"5-14-1986"
523,-1.71981096991547,-1.7772650230776,NA,NA,0,0,2.64900766046843,10.0680269395343,-1.34912010737314,2.30258509299405,15.261016778716,5.19295685089021,"SCHEPPS","DALLAS",1986,"5-14-1986"
524,-1.71479842809193,-1.77195684193188,NA,NA,0,0,2.64900766046843,10.4735061856149,-1.34912010737314,2.30258509299405,15.6664818868242,5.19295685089021,"SCHEPPS","DALLAS",1986,"5-14-1986"
525,-1.70925824771631,-1.76609172247948,NA,NA,0,0,2.64900766046843,10.761195326978,-1.34912010737314,2.30258509299405,15.954163959276,5.19295685089021,"SCHEPPS","DALLAS",1986,"5-14-1986"
526,-1.77490235216163,-1.83571135675724,NA,-1.77490235216163,0,0,2.68239045432163,9.47218334674965,-0.835605232462272,1.79175946922805,14.6651401976399,5.19295685089021,"BORDEN","DALLAS",1987,"5-15-1987"
527,-1.77667383181001,-1.83759400557185,NA,-1.77667383181001,0,0,2.68239045432163,9.47218334674965,-0.996948953806375,1.79175946922805,14.6651401976399,5.19295685089021,"CABELL","DALLAS",1987,"5-15-1987"
528,-1.77549249676418,-1.83633851262602,NA,-1.77549249676418,0,0,2.68239045432163,9.47218334674965,-1.41992876123878,1.79175946922805,14.6651401976399,5.19295685089021,"OAK FARMS","DALLAS",1987,"5-15-1987"
529,-1.77785656405906,-1.83885107676191,NA,-1.77785656405906,0,0,2.68239045432163,9.47218334674965,-0.63125472605416,1.79175946922805,14.6651401976399,5.19295685089021,"SCHEPPS","DALLAS",1987,"5-15-1987"
530,-1.68200860526894,-1.73727128394399,NA,-1.68200860526894,0,0,2.68239045432163,9.47218334674965,-2.25286659890439,1.79175946922805,14.6651401976399,5.19295685089021,"PRESTON","DALLAS",1987,"5-15-1987"
531,-1.67664666212755,-1.78976146656538,NA,-1.73160554640831,0,0,2.68239045432163,9.47218334674965,-1.46164751864899,1.79175946922805,14.6651401976399,5.19295685089021,"VANDERVOORT","DALLAS",1987,"5-15-1987"
532,-1.80484470877671,-1.86756118264434,NA,-1.81094228864483,0,0,2.64900766046843,9.55113203626487,-0.925734812333637,1.79175946922805,14.7440888871551,5.19295685089021,"BORDEN","DALLAS",1988,"5-11-1988"
533,-1.83633851262602,-1.90112800628342,NA,-1.83633851262602,0,0,2.64900766046843,9.55113203626487,-1.30550501801198,1.79175946922805,14.7440888871551,5.19295685089021,"CABELL","DALLAS",1988,"5-11-1988"
534,-1.83508459396643,-1.89979021344176,NA,-1.83508459396643,0,0,2.64900766046843,9.55113203626487,-1.12660092875833,1.79175946922805,14.7440888871551,5.19295685089021,"OAK FARMS","DALLAS",1988,"5-11-1988"
535,-1.80788885115794,-1.87080267656851,NA,-1.80788885115794,0,0,2.64900766046843,9.55113203626487,-0.488857866921664,1.79175946922805,14.7440888871551,5.19295685089021,"SCHEPPS","DALLAS",1988,"5-11-1988"
536,-1.68470039693465,-1.7175800710538,NA,-1.68470039693465,0,0,2.64900766046843,9.55113203626487,-0.451917691547705,1.79175946922805,14.7440888871551,5.19295685089021,"PRESTON","DALLAS",1988,"5-11-1988"
537,-1.69826912614072,-1.81400507817537,NA,-1.75446368448436,0,0,2.64900766046843,9.55113203626487,-0.857152328445437,1.79175946922805,14.7440888871551,5.19295685089021,"VANDERVOORT","DALLAS",1988,"5-11-1988"
538,-1.80484470877671,-1.87405471195489,NA,-1.81094228864483,0,0,2.72261035243354,9.44967218348692,-0.734971979405696,1.94591014905531,14.642653086005,5.19295685089021,"BORDEN","DALLAS",1989,"5-2-1989"
539,-1.77785656405906,-1.83885107676191,NA,-1.77785656405906,0,0,2.72261035243354,9.44967218348692,-0.78111435092619,1.94591014905531,14.642653086005,5.19295685089021,"SCHEPPS","DALLAS",1989,"5-2-1989"
540,-1.80423699073917,-1.86820864139146,NA,-1.81769285125456,0,0,2.72261035243354,10.1428193640469,-1.36988857661822,1.94591014905531,15.335800266565,5.19295685089021,"OAK FARMS","DALLAS",1989,"5-2-1989"
541,-1.80423699073917,-1.86820864139146,NA,-1.81769285125456,0,0,2.72261035243354,9.44967218348692,-1.36988857661822,1.94591014905531,14.642653086005,5.19295685089021,"OAK FARMS","DALLAS",1989,"5-2-1989"
542,-1.68739945390381,-1.71479842809193,NA,-1.68739945390381,0,0,2.72261035243354,9.44967218348692,-0.217380997871635,1.94591014905531,14.642653086005,5.19295685089021,"PRESTON","DALLAS",1989,"5-2-1989"
543,-1.74296930505862,-1.77195684193188,NA,-1.74296930505862,0,0,2.72261035243354,9.44967218348692,-2.26996526819768,1.94591014905531,14.642653086005,5.19295685089021,"SUNRISE","DALLAS",1989,"5-2-1989"
544,-1.69281952137315,-1.80788885115794,NA,-1.74869997976761,0,0,2.72261035243354,9.44967218348692,-0.369410537186799,1.94591014905531,14.642653086005,5.19295685089021,"VANDERVOORT","DALLAS",1989,"5-2-1989"
545,-1.74296930505862,-1.76317201237614,NA,-1.73500113540945,0,0,2.78829801594291,9.44967218348692,-0.459747080481046,1.94591014905531,14.642653086005,5.19295685089021,"BORDEN","DALLAS",1990,"5-1-1990"
546,-1.71479842809193,-1.76317201237614,NA,-1.72036947314138,0,0,2.78829801594291,9.44967218348692,-0.430598505702866,1.94591014905531,14.642653086005,5.19295685089021,"SCHEPPS","DALLAS",1990,"5-1-1990"
547,-1.77785656405906,-1.79576749062559,NA,-1.78081952918972,0,0,2.78829801594291,10.1428193640469,-0.827267893565153,1.94591014905531,15.335800266565,5.19295685089021,"OAK FARMS","DALLAS",1990,"5-1-1990"
548,-1.77785656405906,-1.79576749062559,NA,-1.78081952918972,0,0,2.78829801594291,9.44967218348692,-0.827267893565153,1.94591014905531,14.642653086005,5.19295685089021,"OAK FARMS","DALLAS",1990,"5-1-1990"
549,-1.56064774826467,-1.6094379124341,NA,-1.6094379124341,0,0,2.78829801594291,9.44967218348692,-1.19397913359011,1.94591014905531,14.642653086005,5.19295685089021,"PRESTON","DALLAS",1990,"5-1-1990"
550,-1.65025990695436,-1.70374859190534,NA,-1.67664666212755,0,1,2.78829801594291,9.44967218348692,-0.292864013521269,1.94591014905531,14.642653086005,5.19295685089021,"VANDERVOORT","DALLAS",1990,"5-1-1990"
551,-1.64817874075053,-1.70155320134191,NA,-1.66073120682165,0,0,2.78829801594291,10.548284472155,-0.430598505702866,1.94591014905531,15.7412653746732,5.19295685089021,"SCHEPPS","DALLAS",1990,"5-1-1990"
552,-1.84263179960181,-1.86497553155931,NA,-1.83258146374831,0,0,2.63762773680566,9.95171949214415,-0.667937695268677,1.79175946922805,15.1446763430344,5.19295685089021,"BORDEN","DALLAS",1991,"3-19-1991"
553,-1.74869997976761,-1.79275996956164,NA,-1.76026080216868,0,0,2.63762773680566,9.95171949214415,-1.51828892922398,1.79175946922805,15.1446763430344,5.19295685089021,"SCHEPPS","DALLAS",1991,"3-19-1991"
